location_id,longitude,latitude,easting_m,northing_m
218,27.77192979303608,37.446872224316145,5890000.0,1780000.0
219,27.8820139063209,37.42587120970863,5900000.0,1780000.0
220,27.992040562039318,37.40474271414701,5910000.0,1780000.0
221,28.1020094940455,37.38348684264381,5920000.0,1780000.0
222,28.211920437830784,37.36210370063958,5930000.0,1780000.0
223,28.32177313052782,37.34059339399904,5940000.0,1780000.0
224,28.43156731091485,37.318956029007275,5950000.0,1780000.0
225,28.541302719419615,37.29719171236591,5960000.0,1780000.0
226,28.65097909812343,37.2753005511892,5970000.0,1780000.0
227,28.76059619076499,37.25328265300026,5980000.0,1780000.0
228,28.870153742744208,37.23113812572718,5990000.0,1780000.0
229,28.979651501125915,37.20886707769907,6000000.0,1780000.0
230,29.089089214643444,37.186469617642366,6010000.0,1780000.0
231,29.198466633702182,37.16394585467681,6020000.0,1780000.0
232,29.30778351038302,37.141295898311604,6030000.0,1780000.0
233,29.417039598445704,37.11851985844161,6040000.0,1780000.0
234,29.526234653332114,37.09561784534333,6050000.0,1780000.0
235,29.635368432169425,37.0725899696711,6060000.0,1780000.0
236,29.744440693773235,37.04943634245315,6070000.0,1780000.0
237,29.85345119865057,37.02615707508775,6080000.0,1780000.0
238,29.962399709002813,37.00275227933925,6090000.0,1780000.0
239,30.071285988728555,36.97922206733419,6100000.0,1780000.0
240,30.180109803426323,36.95556655155743,6110000.0,1780000.0
241,30.288870920397333,36.931785844848164,6120000.0,1780000.0
242,30.397569108647975,36.90788006039605,6130000.0,1780000.0
243,30.506204138892407,36.88384931173726,6140000.0,1780000.0
244,30.61477578355495,36.85969371275057,6150000.0,1780000.0
245,32.12799996906862,36.50847059636273,6290000.0,1780000.0
246,32.23559469029164,36.48245612885767,6300000.0,1780000.0
247,32.34312261896359,36.45631867647195,6310000.0,1780000.0
248,32.45058355687311,36.43005835830706,6320000.0,1780000.0
249,32.55797730754877,36.403675293736256,6330000.0,1780000.0
250,32.66530367625988,36.3771696024007,6340000.0,1780000.0
251,32.77256247001742,36.350541404205536,6350000.0,1780000.0
252,32.87975349757471,36.323790819315875,6360000.0,1780000.0
253,32.986876569428105,36.296917968152954,6370000.0,1780000.0
254,33.0939314978176,36.26992297139023,6380000.0,1780000.0
255,33.20091809672738,36.242805949949386,6390000.0,1780000.0
256,33.30783618188619,36.21556702499643,6400000.0,1780000.0
257,33.414685570767794,36.18820631793785,6410000.0,1780000.0
