location_id,receiver_latitude,receiver_longitude,repi_km,analysed_pga_g,analysed_loss_ratio,global_cmt_pga_g,global_cmt_loss_ratio,pga_difference_g,loss_ratio_difference
5644,39.080488697279286,39.78983360478578,97.99289597909913,0.02693976832918072,0.0,0.027045748454855693,0.0,-0.00010598012567497248,0.0
5645,39.045508932617174,39.89852841752183,101.2858655248912,0.025681131599821105,0.0,0.02577584727336653,0.0,-9.471567354542298e-05,0.0
5646,39.010407886002376,40.00712607095711,105.45737715271436,0.024220831613962164,0.0,0.024303382605955107,0.0,-8.255099199294333e-05,0.0
5647,38.975185723824005,40.115626462895385,110.40837310951628,0.02265812795531645,0.0,0.02272871533879318,0.0,-7.058738347672996e-05,0.0
5648,38.939842612484355,40.224029493420396,116.03958041407702,0.021074062348265383,0.0,0.021133608809233144,0.0,-5.954646096776109e-05,0.0
5649,38.90437871839408,40.33233506488945,122.25748007297979,0.01952761795903315,0.0,0.019577413870781366,0.0,-4.97959117482169e-05,0.0
5650,38.86879420796747,40.44054308192713,128.97766491102612,0.01805715773745354,0.0,0.018098599236520112,0.0,-4.144149906657249e-05,0.0
5651,38.83308924761773,40.54865345141876,136.12616299626166,0.01874957877823798,0.0,0.0187879857182044,0.0,-3.8406939966418446e-05,0.0
5652,38.79726400375241,40.656666082503946,143.639419659071,0.015418880412846848,0.0,0.015447493660593278,0.0,-2.8613247746429524e-05,0.0
5653,38.76131864276856,40.76458088656999,151.4635249594806,0.013860675228995601,0.0,0.013883855149491958,0.0,-2.317992049635613e-05,0.0
5654,38.7252533310482,40.872397777245226,159.55310054109535,0.012837619787735345,0.0,0.012856986712298853,0.0,-1.936692456350718e-05,0.0
5655,38.68906823495367,40.98011667039243,167.87010191405076,0.011910423300514067,0.0,0.01192666978161175,0.0,-1.6246481097683535e-05,0.0
5656,38.65276352082299,41.08773748410193,176.38267614866638,0.011071379559744628,0.0,0.011085069944008607,0.0,-1.3690384263978506e-05,0.0
5657,38.616339354965305,41.19526013868492,185.0641399592367,0.01031237799135649,0.0,0.010323969689708596,0.0,-1.1591698352107077e-05,0.0
5658,38.579795903656354,41.30268455666654,193.89209922034237,0.009625455272925852,0.0,0.009635318202414696,0.0,-9.862929488844638e-06,0.0
5659,38.54313333313388,41.410010662778966,202.84770759357255,0.009003102354531086,0.0,0.009011535670945457,0.0,-8.433316414370798e-06,0.0
5660,38.506351809593106,41.517238383954485,211.91505104365032,0.008438414930723758,0.0,0.008445660935200928,0.0,-7.246004477169318e-06,0.0
5661,38.4694514991823,41.62436764931839,221.0806411418464,0.007925147450152128,0.0,0.007931402905691779,0.0,-6.255455539651289e-06,0.0
5662,38.43243256799821,41.731398390181965,230.3329998278359,0.00745771027861781,0.0,0.007463135502147309,0.0,-5.425223529499472e-06,0.0
5663,38.395295182081725,41.83833054003541,239.66231977830475,0.0070311354120792076,0.0,0.007035861525466065,0.0,-4.726113386857231e-06,0.0
5664,38.3580395074133,41.94516403454054,249.06018664331762,0.006528753768142193,0.0,0.006532819348633661,0.0,-4.0655804914675395e-06,0.0
5665,38.32066570990868,42.05189881152369,258.5193516113343,0.006283503469899396,0.0,0.006287135561799649,0.0,-3.6320919002529733e-06,0.0
5666,38.28317395541445,42.15853481096834,268.0335447952954,0.005955145343513115,0.0,0.005958348423992123,0.0,-3.20308047900824e-06,0.0
5667,38.24556440970363,42.26507197500786,277.59732169780347,0.005652937717750827,0.0,0.005655773021594914,0.0,-2.8353038440866868e-06,0.0
5668,38.207837238471434,42.371510247918174,287.2059364951316,0.0053742230819949005,0.0,0.00537674178909725,0.0,-2.518707102349728e-06,0.0
5669,38.16999260733087,42.47784957611026,296.8552370973736,0.005116656609107494,0.0,0.005118901680952258,0.0,-2.245071844763323e-06,0.0
5670,38.13203068180844,42.5840899081228,306.54157792953765,0.004878166814682351,0.0,0.0048801744671684855,0.0,-2.0076524861346173e-06,0.0
5671,38.093951627339905,42.69023119461464,316.26174717275575,0.00465692095111616,0.0,0.0046587218401016005,0.0,-1.8008889854405352e-06,0.0
5672,38.055755609266036,42.796273388357235,326.012905841072,0.00445129475667222,0.0,0.0044529149359693885,0.0,-1.6201792971681783e-06,0.0
5673,38.017442792828305,42.902216444227115,335.79253657759745,0.004259846119284414,0.0,0.004261307817857145,0.0,-1.4616985727303883e-06,0.0
5674,37.97901334316479,43.00806031919822,345.59840045971185,0.0040812922064004525,0.0,0.004082614461416524,0.0,-1.3222550160714094e-06,0.0
